is_valid,syntax_errors,precision,recall,f1_score,true_positives,false_positives,false_negatives,property_precision,property_recall,property_f1_score,property_true_positives,property_false_positives,property_false_negatives,property_diversity,class_precision,class_recall,class_f1_score,class_true_positives,class_false_positives,class_false_negatives,https://polianna-kg.org/Ontology#contains_instrument,https://polianna-kg.org/Ontology#contains_objective,https://polianna-kg.org/Ontology#contains_monitoring_form,https://polianna-kg.org/Ontology#contains_sanctioning_form,https://polianna-kg.org/Ontology#addresses,entity_precision,entity_recall,entity_f1_score,entity_true_positives,entity_false_positives,entity_false_negatives,ontology_consistency_score,constraint_violations,constraint_violations_by_type,ontology_conforms,ground_truth_triple_count,file_path,file_size,triple_count,cleaned,article_id,model,strategy,file_name,syntax_error_message
True,0,0.2222222222222222,0.2,0.2105263157894737,6.0,21.0,24.0,0.8333333333333334,0.6666666666666666,0.7407407407407408,10.0,2.0,5.0,12.0,0.5,0.4444444444444444,0.47058823529411764,8.0,8.0,10.0,"{'contains_instrument_precision': 0.125, 'contains_instrument_recall': 1.0, 'contains_instrument_f1_score': 0.2222222222222222, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 7, 'contains_instrument_false_negatives': 0}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0.0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 1, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 1.0, 'addresses_recall': 1.0, 'addresses_f1_score': 1.0, 'addresses_true_positives': 1, 'addresses_false_positives': 0, 'addresses_false_negatives': 0}",1.0,0.14285714285714285,0.25,1.0,0.0,6.0,1.0,0.0,{},True,30,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26/32018L2001_gpt-4o-2024-08-06_zero-shot_20250409_113027.ttl,1510,27,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26,gpt-4o-2024-08-06,zero-shot,32018L2001_gpt-4o-2024-08-06_zero-shot_20250409_113027.ttl,
True,0,0.0,0.0,0.0,0.0,14.0,30.0,0.0,0.0,0.0,0.0,8.0,15.0,8.0,0.0,0.0,0.0,0.0,3.0,18.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 1}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 1}",0.0,0.0,0.0,0.0,5.0,7.0,1.0,0.0,{},True,30,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26/32018L2001_llama3.1:70b_zero-shot_20250409_234416.ttl,2698,14,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26,llama3.1:70b,zero-shot,32018L2001_llama3.1:70b_zero-shot_20250409_234416.ttl,
True,0,0.14285714285714285,0.03333333333333333,0.05405405405405406,1.0,6.0,29.0,0.16666666666666666,0.06666666666666667,0.09523809523809522,1.0,5.0,14.0,6.0,0.5,0.05555555555555555,0.09999999999999999,1.0,1.0,17.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 1}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 1}",1.0,0.14285714285714285,0.25,1.0,0.0,6.0,1.0,0.0,{},True,30,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26/32018L2001_o3-mini-2025-01-31_zero-shot_20250410_234843.ttl,4467,7,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26,o3-mini-2025-01-31,zero-shot,32018L2001_o3-mini-2025-01-31_zero-shot_20250410_234843.ttl,
True,0,0.0,0.0,0.0,0.0,17.0,30.0,0.14285714285714285,0.06666666666666667,0.09090909090909091,1.0,6.0,14.0,7.0,0.0,0.0,0.0,0.0,5.0,18.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 1}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 1}",0.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,{},True,30,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26/32018L2001_llama3.1:70b_few-shot_20250409_234645.ttl,2447,17,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_26,llama3.1:70b,few-shot,32018L2001_llama3.1:70b_few-shot_20250409_234645.ttl,
False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L0844_Title_0_Chapter_0_Section_0_Article_01/32018L0844_o3-mini-2025-01-31_one-shot_20250410_235317.ttl,15025,0,False,EU_32018L0844_Title_0_Chapter_0_Section_0_Article_01,o3-mini-2025-01-31,one-shot,32018L0844_o3-mini-2025-01-31_one-shot_20250410_235317.ttl,"Quote expected in string at ^ in s to be calculated.
^11.   the commission"
False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L0844_Title_0_Chapter_0_Section_0_Article_01/32018L0844_llama3.1:70b_one-shot_20250409_231626.ttl,1605,0,False,EU_32018L0844_Title_0_Chapter_0_Section_0_Article_01,llama3.1:70b,one-shot,32018L0844_llama3.1:70b_one-shot_20250409_231626.ttl,"at line 1 of <>:
Bad syntax (expected directive or statement) at ^ in:
""b''^b'turtle\n@prefix dc: <http://purl.org/dc/terms/> .\n@prefix dca'..."""
False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L0844_Title_0_Chapter_0_Section_0_Article_01/32018L0844_llama3.1:70b_zero-shot_20250409_231528.ttl,2378,0,False,EU_32018L0844_Title_0_Chapter_0_Section_0_Article_01,llama3.1:70b,zero-shot,32018L0844_llama3.1:70b_zero-shot_20250409_231528.ttl,"at line 1 of <>:
Bad syntax (expected directive or statement) at ^ in:
""b''^b'turtle\n@prefix pol: <http://purl.org/olia/politema.owl#> .\n@'..."""
True,0,0.36538461538461536,0.24675324675324675,0.29457364341085274,19.0,33.0,58.0,1.0,0.8666666666666667,0.9285714285714286,13.0,0.0,2.0,13.0,0.6153846153846154,0.47058823529411764,0.5333333333333333,16.0,10.0,18.0,"{'contains_instrument_precision': 1.0, 'contains_instrument_recall': 0.3333333333333333, 'contains_instrument_f1_score': 0.5, 'contains_instrument_true_positives': 2, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 4}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0.5, 'addresses_recall': 0.5, 'addresses_f1_score': 0.5, 'addresses_true_positives': 1, 'addresses_false_positives': 1, 'addresses_false_negatives': 1}",0.35714285714285715,0.3125,0.3333333333333333,5.0,9.0,11.0,1.0,0.0,{},True,77,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L0844_Title_0_Chapter_0_Section_0_Article_01/32018L0844_gpt-4o-2024-08-06_one-shot_20250409_113057.ttl,3562,52,False,EU_32018L0844_Title_0_Chapter_0_Section_0_Article_01,gpt-4o-2024-08-06,one-shot,32018L0844_gpt-4o-2024-08-06_one-shot_20250409_113057.ttl,
False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L0844_Title_0_Chapter_0_Section_0_Article_01/32018L0844_o3-mini-2025-01-31_few-shot_20250410_235457.ttl,16344,0,False,EU_32018L0844_Title_0_Chapter_0_Section_0_Article_01,o3-mini-2025-01-31,few-shot,32018L0844_o3-mini-2025-01-31_few-shot_20250410_235457.ttl,"Quote expected in string at ^ in n energy audit;
(e)
^the results of anoth"
True,0,0.33962264150943394,0.23376623376623376,0.2769230769230769,18.0,35.0,59.0,1.0,0.8666666666666667,0.9285714285714286,13.0,0.0,2.0,13.0,0.5384615384615384,0.4117647058823529,0.4666666666666667,14.0,12.0,20.0,"{'contains_instrument_precision': 1.0, 'contains_instrument_recall': 0.3333333333333333, 'contains_instrument_f1_score': 0.5, 'contains_instrument_true_positives': 2, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 4}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0.5, 'addresses_recall': 0.5, 'addresses_f1_score': 0.5, 'addresses_true_positives': 1, 'addresses_false_positives': 1, 'addresses_false_negatives': 1}",0.3333333333333333,0.3125,0.3225806451612903,5.0,10.0,11.0,1.0,0.0,{},True,77,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L0844_Title_0_Chapter_0_Section_0_Article_01/32018L0844_gpt-4o-2024-08-06_few-shot_20250409_113109.ttl,3801,53,False,EU_32018L0844_Title_0_Chapter_0_Section_0_Article_01,gpt-4o-2024-08-06,few-shot,32018L0844_gpt-4o-2024-08-06_few-shot_20250409_113109.ttl,
True,0,0.3333333333333333,0.06493506493506493,0.10869565217391304,5.0,10.0,72.0,0.9090909090909091,0.6666666666666666,0.7692307692307692,10.0,1.0,5.0,11.0,1.0,0.2647058823529412,0.4186046511627907,9.0,0.0,25.0,"{'contains_instrument_precision': 1.0, 'contains_instrument_recall': 0.16666666666666666, 'contains_instrument_f1_score': 0.2857142857142857, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 5}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 1.0, 'addresses_recall': 0.5, 'addresses_f1_score': 0.6666666666666666, 'addresses_true_positives': 1, 'addresses_false_positives': 0, 'addresses_false_negatives': 1}",0.5,0.0625,0.1111111111111111,1.0,1.0,15.0,1.0,0.0,{},True,77,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L0844_Title_0_Chapter_0_Section_0_Article_01/32018L0844_gpt-4o-2024-08-06_zero-shot_20250409_113045.ttl,1066,15,False,EU_32018L0844_Title_0_Chapter_0_Section_0_Article_01,gpt-4o-2024-08-06,zero-shot,32018L0844_gpt-4o-2024-08-06_zero-shot_20250409_113045.ttl,
True,0,0.0,0.0,0.0,0.0,15.0,77.0,0.14285714285714285,0.06666666666666667,0.09090909090909091,1.0,6.0,14.0,7.0,0.0,0.0,0.0,0.0,5.0,34.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 6}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 2}",0.0,0.0,0.0,0.0,4.0,16.0,1.0,0.0,{},True,77,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L0844_Title_0_Chapter_0_Section_0_Article_01/32018L0844_llama3.1:70b_few-shot_20250409_231719.ttl,2341,15,False,EU_32018L0844_Title_0_Chapter_0_Section_0_Article_01,llama3.1:70b,few-shot,32018L0844_llama3.1:70b_few-shot_20250409_231719.ttl,
False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32019L0944_Title_0_Chapter_7_Section_5_Article_59/32019L0944_o3-mini-2025-01-31_zero-shot_20250410_235612.ttl,16502,0,False,EU_32019L0944_Title_0_Chapter_7_Section_5_Article_59,o3-mini-2025-01-31,zero-shot,32019L0944_o3-mini-2025-01-31_zero-shot_20250410_235612.ttl,"at line 122 of <>:
Bad syntax (expected directive or statement) at ^ in:
""...b'anagement rules, including capacity allocation, to the regul'^b'atory authorities.\xc2\xa0regulatory authorities may request amend'..."""
True,0,0.11627906976744186,0.16666666666666666,0.136986301369863,5.0,38.0,25.0,0.6428571428571429,0.75,0.6923076923076924,9.0,5.0,3.0,14.0,0.3333333333333333,0.3684210526315789,0.35,7.0,14.0,12.0,"{'contains_instrument_precision': 0.0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 14, 'contains_instrument_false_negatives': 5}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 1.0, 'contains_sanctioning_form_recall': 1.0, 'contains_sanctioning_form_f1_score': 1.0, 'contains_sanctioning_form_true_positives': 1, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0.0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 6, 'addresses_false_negatives': 1}",1.0,0.16666666666666666,0.2857142857142857,1.0,0.0,5.0,1.0,0.0,{},True,30,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32019L0944_Title_0_Chapter_7_Section_5_Article_59/32019L0944_gpt-4o-2024-08-06_zero-shot_20250409_113119.ttl,2559,43,False,EU_32019L0944_Title_0_Chapter_7_Section_5_Article_59,gpt-4o-2024-08-06,zero-shot,32019L0944_gpt-4o-2024-08-06_zero-shot_20250409_113119.ttl,
True,0,0.375,0.5,0.42857142857142855,15.0,25.0,15.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,10.0,2.0,2.0,12.0,0.5,0.5789473684210527,0.5365853658536586,11.0,11.0,8.0,"{'contains_instrument_precision': 1.0, 'contains_instrument_recall': 0.2, 'contains_instrument_f1_score': 0.33333333333333337, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 4}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0.0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 1}","{'addresses_precision': 0.5, 'addresses_recall': 1.0, 'addresses_f1_score': 0.6666666666666666, 'addresses_true_positives': 1, 'addresses_false_positives': 1, 'addresses_false_negatives': 0}",0.36363636363636365,0.6666666666666666,0.4705882352941177,4.0,7.0,2.0,1.0,0.0,{},True,30,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32019L0944_Title_0_Chapter_7_Section_5_Article_59/32019L0944_gpt-4o-2024-08-06_one-shot_20250409_113128.ttl,2946,40,False,EU_32019L0944_Title_0_Chapter_7_Section_5_Article_59,gpt-4o-2024-08-06,one-shot,32019L0944_gpt-4o-2024-08-06_one-shot_20250409_113128.ttl,
